AREA,AREA_TITLE,NAICS,NAICS_TITLE,I_GROUP,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
48,Texas,323100,Printing and Related Support Activities,4-digit,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,430,17.0,1.84,22.97,"47,770",4.1,13.39,19.95,22.72,27.75,29.85,"27,860","41,490","47,260","57,730","62,090",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-4051,Customer Service Representatives,detailed,"1,270",16.0,5.45,21.91,"45,570",4.7,16.00,17.89,18.89,22.75,33.06,"33,280","37,210","39,290","47,310","68,760",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-4151,Order Clerks,detailed,230,33.0,0.99,21.61,"44,940",3.0,18.04,20.08,21.40,22.04,26.51,"37,520","41,760","44,510","45,850","55,140",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-4171,Receptionists and Information Clerks,detailed,200,32.0,0.86,14.99,"31,190",10.3,11.72,12.73,13.94,17.66,18.80,"24,380","26,480","28,990","36,740","39,110",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-5061,"Production, Planning, and Expediting Clerks",detailed,130,28.4,0.56,28.69,"59,670",8.6,16.37,22.07,30.39,33.37,38.44,"34,040","45,910","63,200","69,400","79,940",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,760,20.6,3.25,18.99,"39,500",5.3,14.37,16.33,17.91,21.00,23.71,"29,880","33,970","37,260","43,680","49,310",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,190,24.5,0.84,21.86,"45,480",11.8,12.50,15.44,21.75,28.72,29.58,"26,000","32,110","45,240","59,740","61,530",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-9021,Data Entry Keyers,detailed,**,**,**,18.63,"38,750",11.3,15.92,16.40,16.40,17.88,27.23,"33,120","34,120","34,120","37,180","56,640",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,230,30.3,0.97,18.81,"39,120",3.3,15.85,16.90,18.00,21.03,21.71,"32,960","35,150","37,440","43,750","45,160",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-9061,"Office Clerks, General",detailed,420,21.1,1.80,22.05,"45,860",5.8,14.52,16.51,18.25,26.64,29.57,"30,190","34,340","37,970","55,400","61,500",,
48,Texas,323100,Printing and Related Support Activities,4-digit,43-9199,"Office and Administrative Support Workers, All Other",detailed,**,**,**,21.37,"44,450",9.0,12.63,21.11,23.56,23.61,23.71,"26,280","43,900","49,000","49,100","49,310",,
48,Texas,323100,Printing and Related Support Activities,4-digit,49-0000,"Installation, Maintenance, and Repair Occupations",major,550,20.9,2.37,22.83,"47,490",5.2,14.50,16.83,22.30,28.20,32.01,"30,160","35,000","46,380","58,650","66,580",,
48,Texas,323100,Printing and Related Support Activities,4-digit,49-9043,"Maintenance Workers, Machinery",detailed,**,**,**,25.24,"52,500",19.6,10.30,22.22,28.93,32.01,32.35,"21,430","46,220","60,180","66,580","67,290",,
48,Texas,323100,Printing and Related Support Activities,4-digit,49-9071,"Maintenance and Repair Workers, General",detailed,120,39.0,0.51,25.43,"52,900",8.8,16.45,21.44,25.63,29.07,35.54,"34,220","44,590","53,310","60,460","73,920",,
